,word,type,v1
1480,wanner,VBZ,"  창백한, 파리한, 힘없는  "
1481,wauns,VBZ,Not verb
1482,wauregan,VBZ,Not verb
1483,westlandways,VBZ,Not verb
1484,wetherteg,VBZ,Not verb
1485,whatabouts,VBZ,Not verb
1486,wheerikins,VBZ,Not verb
1487,whencesoeer,VBZ,Not verb
1488,whereabouts,VBZ,Not verb
1489,whils,VBZ,Not verb
1490,whipcordy,VBZ,Not verb
1491,whitecap,VBZ,Not verb
1492,whites,VBZ,Not verb
1493,wicht,VBZ,Not verb
1494,widdershins,VBZ,Not verb
1495,wim,VBZ,Not verb
1496,windles,VBZ,Not verb
1497,windock,VBZ,Not verb
1498,winna,VBZ,Not verb
1499,wipe,VBZ,  (먼지물기 등을 없애기 위해 무엇을) 닦다[훔치다]      2.    
1500,wirepull,VBZ,Not verb
1501,wisht,VBZ,Not verb
1502,withershins,VBZ,Not verb
1503,wiz,VBZ,Not verb
1504,womanmuckle,VBZ,Not verb
1505,works,VBZ,Not verb
1506,wullawins,VBZ,Not verb
1507,Xeres,VBZ,Not verb
1508,xeriff,VBZ,Not verb
1509,xerophytism,VBZ,Not verb
1510,xerotes,VBZ,Not verb
1511,xylography,VBZ,Not verb
1512,yellowlegs,VBZ,Not verb
1513,yeo,VBZ,Not verb
1514,yeth,VBZ,Not verb
1515,yourselves,VBZ,Not verb
1516,zooks,VBZ,Not verb
1517,zounds,VBZ,Not verb
