,word,type,v1
2870,overplaced,VBD,Not verb
2871,overpronounced,VBD,Not verb
2872,overproportionated,VBD,Not verb
2873,overprovoke,VBD,Not verb
2874,overreserved,VBD,Not verb
2875,overrigged,VBD,Not verb
2876,overrooted,VBD,Not verb
2877,oversalt,VBD,Not verb
2878,oversanded,VBD,Not verb
2879,overscented,VBD,Not verb
2880,overscutched,VBD,Not verb
2881,overseasoned,VBD,Not verb
2882,oversettled,VBD,Not verb
2883,overshade,VBD,(=overshadow)
2884,overshowered,VBD,Not verb
2885,oversight,VBD,Not verb
2886,oversmoke,VBD,Not verb
2887,oversorrowed,VBD,Not verb
2888,overspangled,VBD,Not verb
2889,overspeed,VBD,Not verb
2890,overstaid,VBD,[항해]  <배가> 일정한 방향으로 너무 오래 가다      2.    [타동사]  <목표를> 지나 너무 달리다
2891,overstalled,VBD,Not verb
2892,overstowed,VBD,Not verb
2893,overstrew,VBD,Not verb
2894,overstudied,VBD,Not verb
2895,oversweated,VBD,Not verb
2896,overtapped,VBD,Not verb
2897,overtongued,VBD,Not verb
2898,overtrailed,VBD,Not verb
2899,overwade,VBD,Not verb
2900,overwasted,VBD,Not verb
2901,overweaponed,VBD,Not verb
2902,overwelt,VBD,Not verb
2903,overwhipped,VBD,Not verb
2904,overwiped,VBD,Not verb
2905,overwrought,VBD,"  잔뜩 긴장한, 몹시 걱정하는 (=distraught)  "
2906,oviculated,VBD,Not verb
2907,owght,VBD,Not verb
2908,oxidulated,VBD,Not verb
2909,oystered,VBD,Not verb
2910,ozoned,VBD,Not verb
2911,paced,VBD,"  [보통 복합어를 이루어] …보(步)의, 걸음이 …인  "
2912,paddled,VBD,"  (작은 배를 타고) 노를 젓다, (작은 배를 노를 저으며) 타다      4.    "
2913,pageanted,VBD,Not verb
2914,pailletted,VBD,(반짝반짝하는) 쇳[금속]조각으로 장식한.
2915,pained,VBD,"  짜증스러워 하는, 화난  "
2916,painted,VBD,Not verb
2917,paired,VBD,(둘씩) 짝을 짓다      4.
2918,palaced,VBD,[英]  (보통 2·3위로) 입상권에 든
2919,paled,VBD,말뚝[목책]으로 둘러 막은
2920,palehearted,VBD,겁 많은
2921,palfreyed,VBD,Not verb
2922,palisade,VBD,Not verb
2923,palled,VBD,시들해지다
2924,palmated,VBD,"  손바닥 모양의 , (동물) 물갈퀴가 있는.  "
2925,palmatisected,VBD,Not verb
2926,palmed,VBD,Not verb
2927,palmilobated,VBD,Not verb
2928,palminerved,VBD,Not verb
2929,palmiveined,VBD,Not verb
2930,palped,VBD,Not verb
2931,pampered,VBD,"  방자한, 제멋대로 하는.  "
2932,panached,VBD,Not verb
2933,panade,VBD,Not verb
2934,pandurated,VBD,Not verb
2935,paned,VBD,"  창유리를 끼운, 조각조각 이어 만든  "
2936,panheaded,VBD,Not verb
2937,panicled,VBD,"  겁에 질려 어쩔 줄 모르다[모르게 하다], 공황 상태에 빠지다[빠지게 하다]  "
2938,paniculated,VBD,[식물]  원추(圓錐) 꽃차례의
2939,panniered,VBD,Not verb
2940,panoplied,VBD,Not verb
2941,pansied,VBD,Not verb
2942,pantaletted,VBD,Not verb
2943,pantalooned,VBD,Not verb
2944,papered,VBD,(보기 좋게 하려고) 도배하다
2945,paperweight,VBD,Not verb
2946,papillated,VBD,Not verb
2947,parallelinerved,VBD,Not verb
2948,parallelopiped,VBD,Not verb
2949,parapeted,VBD,난간[흉장]이 있는.
2950,parasoled,VBD,Not verb
2951,parasubstituted,VBD,Not verb
2952,parded,VBD,Not verb
2953,parished,VBD,[英  비격식]  몹시 추운
2954,parlormaid,VBD,Not verb
2955,parsoned,VBD,Not verb
2956,partanhanded,VBD,Not verb
2957,parterred,VBD,(춤게임 등을 함께 하는) 파트너가 되다
2958,particled,VBD,Not verb
2959,partimembered,VBD,Not verb
2960,partitioned,VBD,"  분할하다, 나누다  "
2961,passade,VBD,Not verb
2962,passioned,VBD,Not verb
2963,pasted,VBD,풀로 붙이다      4.
2964,pasterned,VBD,Not verb
2965,paterfamiliar,VBD,Not verb
2966,pathed,VBD,Not verb
2967,pathwayed,VBD,Not verb
2968,patined,VBD,Not verb
2969,patriarched,VBD,Not verb
2970,pattened,VBD,Not verb
2971,patterned,VBD,무늬가 있는
2972,pauciarticulated,VBD,Not verb
2973,pauciradiated,VBD,Not verb
2974,paunched,VBD,"  배를 짼 , 창자를 꺼낸.  "
2975,pavonated,VBD,[구식]  광택이 나는 청록색의
2976,payed,VBD,"  (물건 값서비스 비용일의 대가 등을) 지불하다[내다/주다] (→low-paid, well paid, pre-pay)      2.    "
2977,peaked,VBD,Not verb
2978,pearled,VBD,Not verb
2979,pebbled,VBD,Not verb
2980,pecked,VBD,"  쪼다, 쪼아 먹다      2.    "
2981,peckled,VBD,Not verb
2982,pectinated,VBD,빗(살) 모양의
2983,ped,VBD,Not verb
2984,pedated,VBD,(과거에 있었던 다른 것보다) 먼저 지어지다[형성되다/발생하다] (↔post-date)
2985,pedatilobed,VBD,Not verb
2986,pedatisected,VBD,Not verb
2987,pediceled,VBD,Not verb
2988,pedicelled,VBD,Not verb
2989,pediculated,VBD,Not verb
2990,pedimented,VBD,박공벽의.
2991,peduncled,VBD,Not verb
2992,pedunculated,VBD,Not verb
2993,peeled,VBD,Not verb
2994,pegged,VBD,Not verb
2995,pelleted,VBD,Not verb
2996,pelt,VBD,(무엇을 던지며) 공격하다      2.
2997,peltated,VBD,Not verb
2998,peltinerved,VBD,Not verb
2999,penciled,VBD,Not verb
3000,pendanted,VBD,"  늘어뜨린 , 장식이 달린  "
3001,penicillated,VBD,Not verb
3002,pennated,VBD,(=pennate)
3003,pennatisected,VBD,Not verb
3004,pennied,VBD,Not verb
3005,penninerved,VBD,Not verb
3006,penniveined,VBD,Not verb
3007,pennyweight,VBD,Not verb
3008,pensived,VBD,"  (특히 슬픔·걱정 때문에) 깊은 생각[수심]에 잠긴, 수심 어린  "
3009,pentadecahydrated,VBD,Not verb
3010,pentahydrated,VBD,Not verb
3011,penwright,VBD,Not verb
3012,peplosed,VBD,Not verb
3013,pepperweed,VBD,Not verb
3014,percentaged,VBD,Not verb
3015,perclose,VBD,Not verb
3016,perfected,VBD,Not verb
3017,perforated,VBD,Not verb
3018,perfumed,VBD,"[문예체]  향기를 풍기다, 향기롭게 하다 (=scent)      4.    "
3019,perished,VBD,[英  비격식]  몹시 추운
3020,periwigpated,VBD,가발을 쓴
3021,permissioned,VBD,"  허가 받은 , 인가 받은 ; 승인 받은.  "
3022,permitted,VBD,허용[허락]하다      2.
3023,personed,VBD,Not verb
3024,perspectived,VBD,Not verb
3025,persuade,VBD,"  (…을 하도록) 설득하다, 설득하여 …하게 하다      2.    "
3026,perturbed,VBD,(↔unperturbed)
3027,pertused,VBD,Not verb
3028,pestilenceweed,VBD,Not verb
3029,petaled,VBD,"  [복합어를 이루어] 꽃잎이 있는, …판(瓣)의  "
3030,petalled,VBD,"  [복합어를 이루어] 꽃잎이 있는, …판(瓣)의  "
3031,petiolated,VBD,Not verb
3032,petioled,VBD,Not verb
3033,petrified,VBD,Not verb
3034,petticoated,VBD,"  페티코트를 입은; 여자다운, 여성의  "
3035,phalangigrade,VBD,Not verb
3036,phalanxed,VBD,Not verb
3037,phalerated,VBD,Not verb
3038,phenacyl,VBD,Not verb
3039,phimosed,VBD,Not verb
3040,phit,VBD,Not verb
3041,phlogosed,VBD,Not verb
3042,phon,VBD,Not verb
3043,phosphated,VBD,Not verb
3044,photoplaywright,VBD,Not verb
3045,phylacteried,VBD,Not verb
3046,phyllade,VBD,Not verb
3047,physicianed,VBD,Not verb
3048,physicked,VBD,Not verb
3049,physiqued,VBD,Not verb
3050,piassava,VBD,Not verb
3051,picked,VBD,Not verb
3052,pickerelweed,VBD,Not verb
3053,picrated,VBD,"  저작권을 침해하다, 불법 복제하다  "
3054,pictured,VBD,…를 상상하다[마음속에 그리다]      4.
3055,pierced,VBD,Not verb
3056,pigheaded,VBD,"  고집 센, 옹고집의, 완고한; 성질이 비뚤어진  "
3057,piked,VBD,"pike가 달린, 끝이 뾰족한  "
3058,pilastered,VBD,Not verb
3059,pilastraded,VBD,Not verb
3060,pilaued,VBD,Not verb
3061,pileated,VBD,[조류]  (새가) 도가머리[관모]가 있는.
3062,pileolated,VBD,Not verb
3063,pillared,VBD,기둥이 있는
3064,pilled,VBD,보풀이 뭉치다
3065,pimpled,VBD,"  여드름투성이의, 여드름이 난  "
3066,pinchfisted,VBD,Not verb
3067,pined,VBD,(사람이 죽거나 떠난 후) 몹시 슬퍼하다[비통해 하다]
3068,pinfeathered,VBD,(새의) 솜털이 난.
3069,pinheaded,VBD,어리석은
3070,pinioned,VBD,(특히 사람의 양 팔을) 묶다[잡다]
3071,pinked,VBD,"[美속어]  얼근히 취한, 거나한.  "
3072,pinkweed,VBD,Not verb
3073,pinnated,VBD,Not verb
3074,pinnatiped,VBD,Not verb
3075,pinned,VBD,"  핀으로 고정시킨 , (美속어) (눈동자가) 마약 때문에 수축된.  "
3076,pinninerved,VBD,Not verb
3077,pinnisected,VBD,Not verb
3078,pinnulated,VBD,Not verb
3079,pinrowed,VBD,Not verb
3080,piped,VBD,Not verb
3081,pipped,VBD,[美구어]  몹시 취한. (또는 ~ up).
3082,pissabed,VBD,Not verb
3083,pitchered,VBD,Not verb
3084,pitted,VBD,Not verb
3085,placophoran,VBD,Not verb
3086,plaided,VBD,Not verb
3087,plainsoled,VBD,Not verb
3088,plaited,VBD,(머리밧줄 등을) 땋다[꼬다]
3089,planeted,VBD,"  심어진, 주입된  "
3090,plated,VBD,Not verb
3091,platformed,VBD,Not verb
3092,platted,VBD,Not verb
3093,pleached,VBD,(특히 교회 집회 때) 설교하다      2.
3094,pled,VBD,Not verb
3095,plicated,VBD,(=PLICATE)
3096,plighted,VBD,Not verb
3097,plotted,VBD,(특히 정부국가 지도자에 대한 전복반역을) 음모[모의]하다 (=conspire)      4.
3098,plouked,VBD,Not verb
3099,plowlight,VBD,Not verb
3100,plowwright,VBD,Not verb
3101,plucked,VBD,"[구어]  [보통 복합어를 이루어] 담력 있는, 용기 있는  "
3102,plumaged,VBD,[종종 복합어를 이루어] …깃털이 있는
3103,plumatellid,VBD,Not verb
3104,plumed,VBD,"  깃털이 있는, 깃털로 장식한  "
3105,plumiped,VBD,Not verb
3106,plummeted,VBD,"  곤두박질치다, 급락하다 (=plunge)  "
3107,pluriseriated,VBD,Not verb
3108,pochade,VBD,Not verb
3109,pocketed,VBD,호주머니에 넣다      4.
3110,pockweed,VBD,Not verb
3111,podded,VBD,"  꼬투리가 있는; [영] 생활이 넉넉한, 유복한  "
3112,poduran,VBD,Not verb
3113,pointed,VBD,Not verb
3114,poisonweed,VBD,Not verb
3115,poke,VBD,(손가락 등으로) 쿡 찌르다 (=prod)      2.
3116,policed,VBD,치안을 유지하다      3.
3117,polished,VBD,Not verb
3118,politied,VBD,Not verb
3119,polled,VBD,"  둥글게 친 <나뭇가지 등>, 대머리의, 뿔을 자른 <소·사슴 등>  "
3120,polluted,VBD,"  오염된, 더럽혀진; 타락한; [미·속어] 술취한  "
3121,poltfooted,VBD,Not verb
3122,polyaffectioned,VBD,Not verb
3123,polybuttoned,VBD,Not verb
3124,polygrooved,VBD,Not verb
3125,polylaminated,VBD,Not verb
3126,polynucleated,VBD,Not verb
3127,polypaged,VBD,Not verb
3128,polyped,VBD,Not verb
3129,polysided,VBD,Not verb
3130,polyspored,VBD,Not verb
3131,pommeled,VBD,Not verb
3132,pondweed,VBD,Not verb
3133,pooped,VBD,"[비격식  특히 美]  녹초가 된, 기진맥진한  "
3134,poplared,VBD,Not verb
3135,poppied,VBD,Not verb
3136,popweed,VBD,Not verb
3137,porcated,VBD,Not verb
3138,porched,VBD,porch가 있는
3139,pored,VBD,Not verb
3140,portaled,VBD,Not verb
3141,ported,VBD,[컴퓨터]  (한 시스템기계에서 다른 시스템기계로 소프트웨어를) 복사하다
3142,portiered,VBD,"  커튼의 , 막의.  "
3143,positioned,VBD,Not verb
3144,possessioned,VBD,Not verb
3145,possum,VBD,Not verb
3146,postaspirated,VBD,Not verb
3147,postdetermined,VBD,Not verb
3148,postdisapproved,VBD,Not verb
3149,posted,VBD,Not verb
3150,postfixed,VBD,Not verb
3151,postilioned,VBD,"  선두 기수가 있는 , (운두가 높은) 여성용 모자를 쓴.  "
3152,postpaid,VBD,Not verb
3153,potbank,VBD,Not verb
3154,potted,VBD,Not verb
3155,pottled,VBD,Not verb
3156,pounced,VBD,(공격하거나 잡으려고 확) 덮치다[덤비다]
3157,powered,VBD,"  전동의, …을 (동력으로) 이용하는 (→high-powered)  "
3158,practiced,VBD,Not verb
3159,prairied,VBD,Not verb
3160,preaccept,VBD,Not verb
3161,preaccustomed,VBD,Not verb
3162,preachieved,VBD,Not verb
3163,preacquired,VBD,Not verb
3164,preaged,VBD,Not verb
3165,preallied,VBD,Not verb
3166,preassigned,VBD,미리 할당한[선정한].
3167,prebeloved,VBD,Not verb
3168,prechampioned,VBD,Not verb
3169,prechoose,VBD,Not verb
3170,precipiced,VBD,Not verb
3171,precipitated,VBD,[격식]  느닷없는
3172,preclassified,VBD,Not verb
3173,preconcerted,VBD,"  사전 조정된, 미리 협정한[상의된]  "
3174,preconditioned,VBD,Not verb
3175,precongested,VBD,Not verb
3176,precontained,VBD,Not verb
3177,precontrolled,VBD,Not verb
3178,precreed,VBD,Not verb
3179,predaylight,VBD,Not verb
3180,prediscontented,VBD,Not verb
3181,predisordered,VBD,Not verb
3182,predisposed,VBD,"  (생각·행동에 영향을 주어) …하게 만들다, …하는 성향을 갖게 하다      2.    "
3183,preferred,VBD,Not verb
3184,preflight,VBD,"  비행 전의[전에 일어나는], 비행에 대비한  "
3185,preformed,VBD,Not verb
3186,prehatred,VBD,Not verb
3187,prehaunted,VBD,Not verb
3188,preheated,VBD,(오븐을 특정 온도까지) 예열하다
3189,preindebted,VBD,Not verb
3190,prejudiced,VBD,편견이 있는
3191,premidnight,VBD,Not verb
3192,preoccasioned,VBD,Not verb
3193,preopinionated,VBD,Not verb
3194,prepossessed,VBD,Not verb
3195,preprovoke,VBD,Not verb
3196,prerogatived,VBD,Not verb
3197,presanctified,VBD,<성찬용 빵·포도주가> 미리 축성(祝聖)된
3198,presbyterated,VBD,Not verb
3199,prescored,VBD,Not verb
3200,presenced,VBD,Not verb
3201,pretended,VBD,Not verb
3202,preterdetermined,VBD,Not verb
3203,pretexted,VBD,Not verb
3204,priapulid,VBD,Not verb
3205,pricked,VBD,(작은 구멍이 나도록 뾰족한 것으로) 찌르다      2.
3206,prickled,VBD,(살에 느껴지는 감촉이) 깔끄럽다[까칠거리다]      2.
3207,primrosed,VBD,Not verb
3208,princewood,VBD,Not verb
3209,printed,VBD,Not verb
3210,prismed,VBD,Not verb
3211,privileged,VBD,Not verb
3212,probosciformed,VBD,Not verb
3213,proceed,VBD,(이미 시작된 일을[이] 계속) 진행하다[되다]      2.
3214,procurved,VBD,Not verb
3215,produced,VBD,"  한 방향으로 길게 자란, 껑충한.  "
3216,profiteer,VBD,Not verb
3217,proflated,VBD,Not verb
3218,promontoried,VBD,"  갑(岬)이 있는, [해부]돌기(突起)가 있는.  "
3219,pronged,VBD,"  [복합어를 이루어] (뾰족하게) 가닥이 진, 갈래진  "
3220,pronograde,VBD,[동물]  몸을 지면에 평행하게 하여 걷는(cf. ORTHOGRADE).
3221,pronounced,VBD,"  확연한; 단호한, 천명된 (=definite)  "
3222,proportioned,VBD,(…하게) 균형이 잡힌
3223,proptosed,VBD,제안된
3224,propugnacled,VBD,Not verb
3225,protracted,VBD,(예상·평상시보다) 오래 끈[오래 계속된] (=prolonged)
3226,proudhearted,VBD,"  거만한, 오만한  "
3227,proved,VBD,Not verb
3228,provedor,VBD,Not verb
3229,provided,VBD,Not verb
3230,prowed,VBD,Not verb
3231,prowessed,VBD,Not verb
3232,prunted,VBD,Not verb
3233,pseudocultivated,VBD,Not verb
3234,pseudolaminated,VBD,Not verb
3235,pseudoreformed,VBD,Not verb
3236,pseudosacred,VBD,Not verb
3237,publichearted,VBD,Not verb
3238,puddingheaded,VBD,"  멍청한, 얼간이의.  "
3239,puddled,VBD,[속어]  머리가 혼란된
3240,puffed,VBD,[英  비격식]  숨을 헉헉[쌕쌕]거리는
3241,pugged,VBD,Not verb
3242,pukeweed,VBD,Not verb
3243,pulmonated,VBD,Not verb
3244,pulvinated,VBD,Not verb
3245,pumiced,VBD,Not verb
3246,pumpwright,VBD,Not verb
3247,punctured,VBD,"  구멍이 있는, 표면에 작은 반점이 있는, [英속어]술취한.  "
3248,pupiled,VBD,Not verb
3249,purebred,VBD,순혈(종)의      2.    [명사]  순혈종(의 동물)
3250,purehearted,VBD,"  마음이 깨끗한, 청순한, 정직한, 성실한  "
3251,purfled,VBD,Not verb
3252,purposer,VBD,Not verb
3253,pursed,VBD,[특히 英]  (불만 등의 표시로 입술을) 오므리다
3254,pussyfooted,VBD,"[비격식 보통 못마땅함]  우유부단하게 굴다, 지나치게 망설이다  "
3255,pustuled,VBD,Not verb
3256,puttyhearted,VBD,Not verb
3257,puzzled,VBD,"  어리둥절해하는, 얼떨떨한 (=baffled)  "
3258,puzzleheaded,VBD,"  머리가 혼란된, 정신이 헷갈린  "
3259,puzzlepated,VBD,(=PUZZLEHEADED)
3260,pygmyweed,VBD,Not verb
3261,pygostyled,VBD,Not verb
3262,quadded,VBD,Not verb
3263,quadrangled,VBD,"  4변형[각형]으로 된, 사방이 건물로 둘러싸인.  "
3264,quadrated,VBD,Not verb
3265,quadriarticulated,VBD,Not verb
3266,quadridentated,VBD,Not verb
3267,quadrigabled,VBD,Not verb
3268,quadrilled,VBD,Not verb
3269,quadrilobed,VBD,Not verb
3270,quadriplicated,VBD,Not verb
3271,quadrisulcated,VBD,Not verb
3272,quadruped,VBD,Not verb
3273,qualified,VBD,Not verb
3274,quantitied,VBD,Not verb
3275,quarred,VBD,Not verb
3276,quarreled,VBD,"  다투다, 언쟁을 벌이다, 싸우다  "
3277,quartered,VBD,Not verb
3278,quashy,VBD,Not verb
3279,quatrefoiled,VBD,"  네 잎으로 된, 네 잎 장식이 있는.  "
3280,queenright,VBD,Not verb
3281,queenweed,VBD,Not verb
3282,quesited,VBD,Not verb
3283,quickhearted,VBD,Not verb
3284,quilled,VBD,Not verb
3285,quilleted,VBD,"  세밀하게 구별된, 얼버무린.  "
3286,quinquedentated,VBD,Not verb
3287,quinquefoliated,VBD,Not verb
3288,quinquelobated,VBD,Not verb
3289,quinquenerved,VBD,Not verb
3290,quinsied,VBD,Not verb
3291,quintiped,VBD,Not verb
3292,quintuplinerved,VBD,Not verb
3293,quirk,VBD,Not verb
3294,quitted,VBD,[비격식]  (직장·학교 등을) 그만두다      2.
3295,quivered,VBD,"  (가볍게) 떨다[떨리다] (=tremble)      2.    [명사]  (감정몸의 일부가) 떨림, 가벼운 전율      3.    [명사]  화살(을 넣는) 통, 화살집  "
3296,racemed,VBD,Not verb
3297,radiated,VBD,Not verb
3298,radicated,VBD,Not verb
3299,radknight,VBD,Not verb
3300,raggled,VBD,Not verb
3301,ragweed,VBD,Not verb
3302,raid,VBD,(용의자 체포마약 현장 확보 등을 위해) 불시에 들이닥치다[불시 단속을 벌이다]      4.
3303,rainlight,VBD,Not verb
3304,rakan,VBD,Not verb
3305,ramed,VBD,Not verb
3306,ramet,VBD,Not verb
3307,ramfeezled,VBD,Not verb
3308,ramified,VBD,Not verb
3309,ramososubdivided,VBD,Not verb
3310,ramshackled,VBD,Not verb
3311,ran,VBD,Not verb
3312,rana,VBD,Not verb
3313,ranged,VBD,[건축]  <벽돌·석재 따위를> 수평으로 쌓은
3314,ranked,VBD,"  (등급등위순위를) 매기다[평가하다], (등급등위순위를) 차지하다      4.    "
3315,rapiered,VBD,Not verb
3316,raptured,VBD,"  황홀한, 환희의.  "
3317,rasped,VBD,거칠게[쇳소리로/목이 쉰 듯한 목소리로] 말하다 (=croak)      4.
3318,rathed,VBD,Not verb
3319,rattlebrained,VBD,"  수다스럽고 머리가 텅 빈, 경솔한  "
3320,rattleheaded,VBD,"  수다스럽고 머리가 텅 빈, 경솔한  "
3321,rattlepated,VBD,"  수다스럽고 머리가 텅 빈, 경솔한  "
3322,rattleweed,VBD,Not verb
3323,ravined,VBD,협곡이 있는.
3324,rawboned,VBD,"  빼빼 마른(gaunt), 앙상한  "
3325,rayed,VBD,Not verb
3326,reasoned,VBD,조리 정연한
3327,reassured,VBD,"  자신감을 되찾게 하는, 안심시키는; 재보증[재확인]한.  "
3328,rebold,VBD,Not verb
3329,rebraid,VBD,Not verb
3330,received,VBD,[격식]  일반적으로 인정되는
3331,recoke,VBD,[격식]  폐지[철회/취소]하다
3332,recollected,VBD,Not verb
3333,reconvoke,VBD,다시 소집하다
3334,recrew,VBD,Not verb
3335,rectinerved,VBD,Not verb
3336,recut,VBD,Not verb
3337,redeed,VBD,(감정 따위를) 자극하다.      2.
3338,redheaded,VBD,"  머리털이 빨간, <특히 새가> 머리가 붉은  "
3339,redoubted,VBD,[고어]  (=REDOUBTABLE)
3340,reduced,VBD,Not verb
3341,redweed,VBD,Not verb
3342,reed,VBD,Not verb
3343,reeded,VBD,Not verb
3344,reediemadeasy,VBD,Not verb
3345,refathered,VBD,Not verb
3346,reflected,VBD,Not verb
3347,refluxed,VBD,Not verb
3348,refold,VBD,Not verb
3349,reformed,VBD,a reformed character      교화된 인물
3350,regimentaled,VBD,Not verb
3351,regioned,VBD,Not verb
3352,registered,VBD,Not verb
3353,reglorified,VBD,Not verb
3354,reindebted,VBD,Not verb
3355,reiterated,VBD,"[격식]  (이미 한 말을, 특히 강조하기 위해) 반복하다[되풀이하다]  "
3356,relade,VBD,Not verb
3357,relaxed,VBD,Not verb
3358,relieved,VBD,"  안도하는, 다행으로 여기는  "
3359,relight,VBD,Not verb
3360,remelt,VBD,"  …을 다시 녹이다.      2.    [명사]  다시 용해한 물질, 다시 용해할 수 있는 물질.  "
3361,remiped,VBD,[동물]  노(櫓) 같은 다리를 가진      2.    [명사][동물]  노 같은 다리를 가진 동물
3362,renegade,VBD,Not verb
3363,renowned,VBD,"  유명한, 명성 있는 (=celebrated, noted)  "
3364,rented,VBD,"  (사용료를 내고) 빌린, 세낸, 임차한  "
3365,repeated,VBD,반복[되풀이]되는
3366,replicated,VBD,[격식]  (정확히) 모사[복제]하다 (=duplicate)      2.
3367,repped,VBD,골지게 짠 직물의
3368,repressed,VBD,Not verb
3369,reprovoke,VBD,Not verb
3370,reputed,VBD,(사실 여부는 확실하지 않지만) …라고 평판이 나[알려져] 있는 (=rumoured)
3371,resaw,VBD,Not verb
3372,reserved,VBD,"  (자기 감정이나 의견 등에 대해) 말을 잘 하지 않는[속마음을 드러내지 않는], 내성적인 (→unreserved), (=shy)  "
3373,reshut,VBD,Not verb
3374,resigned,VBD,"  (괴롭거나 힘든 일을) 받아들이는[감수를 하는], 체념한  "
3375,resmelt,VBD,Not verb
3376,respade,VBD,Not verb
3377,respiratored,VBD,Not verb
3378,restricted,VBD,Not verb
3379,resucceed,VBD,Not verb
3380,retarded,VBD,"[구식  모욕적]  지능 발달이 늦은, 정신 지체의 (=backward)  "
3381,reticulated,VBD,"[전문 용어]  그물 모양의, 망상(조직)의  "
3382,reticuled,VBD,"[전문 용어]  그물 모양의, 망상(조직)의  "
3383,reticuloramose,VBD,Not verb
3384,reticulose,VBD,(=RETICULATE)
3385,retinerved,VBD,Not verb
3386,retiracied,VBD,Not verb
3387,retired,VBD,"  은퇴한, 퇴직한  "
3388,retracted,VBD,[격식]  (전에 한 말을) 철회[취소]하다      2.
3389,retrocurved,VBD,Not verb
3390,retroflexed,VBD,Not verb
3391,retrofracted,VBD,Not verb
3392,retromorphosed,VBD,Not verb
3393,retroplexed,VBD,Not verb
3394,retted,VBD,Not verb
3395,returned,VBD,Not verb
3396,reundercut,VBD,Not verb
3397,revealed,VBD,(비밀 등을) 드러내다[밝히다/폭로하다] (=disclose)      2.
3398,revenued,VBD,Not verb
3399,reversed,VBD,Not verb
3400,revet,VBD,Not verb
3401,revulsed,VBD,"  반감을 가진, 혐오하고 있는  "
3402,reweight,VBD,Not verb
3403,reworked,VBD,"  재작업하다, 다시 하다, 고치다  "
3404,reyield,VBD,Not verb
3405,reyoke,VBD,Not verb
3406,rheumed,VBD,Not verb
3407,rhyobasalt,VBD,Not verb
3408,ribbed,VBD,골이 지게 짠
3409,ribose,VBD,Not verb
3410,ridered,VBD,Not verb
3411,ridged,VBD,이랑(모양)이 만들어져 있는
3412,ridgepoled,VBD,Not verb
3413,riggot,VBD,Not verb
3414,rightmost,VBD,극우의
3415,rimmed,VBD,"  테를 두른, [보통 복합어를 이루어] …의 테가 있는  "
3416,rinded,VBD,[보통 복합어를 이루어] 껍질이 …한
3417,ringboned,VBD,Not verb
3418,ringed,VBD,Not verb
3419,ringleted,VBD,<머리털이> 곱슬곱슬한
3420,riverbank,VBD,Not verb
3421,rizzomed,VBD,Not verb
3422,roaded,VBD,Not verb
3423,robur,VBD,Not verb
3424,rocheted,VBD,"  치솟다, 급증[급등]하다 (=shoot up)      4.    "
3425,rockhearted,VBD,Not verb
3426,rockstaff,VBD,Not verb
3427,roke,VBD,Not verb
3428,rolled,VBD,"  구르다, 굴러가다[오다]; 굴리다      4.    "
3429,rookeried,VBD,Not verb
3430,roomed,VBD,[보통 복합어를 이루어] …의 방이 있는
3431,roosted,VBD,"  앉다, 쉬다  "
3432,rooted,VBD,Not verb
3433,roothold,VBD,Not verb
3434,rosated,VBD,"  구운, [미·속어] 곤드레만드레 취한  "
3435,rose,VBD,장밋빛의
3436,rosetted,VBD,"  장미꽃 장식을 한 <구두 따위>, 장미 매듭을 한 <리본 따위>  "
3437,rosied,VBD,Not verb
3438,rosillo,VBD,Not verb
3439,rotated,VBD,회전하다[시키다]      2.
3440,roughhearted,VBD,Not verb
3441,roughtailed,VBD,Not verb
3442,roun,VBD,Not verb
3443,roundheaded,VBD,"  <사람이> 머리가 둥근, 단두(短頭)의; <나사 따위가> 머리가 둥근; <창 따위가> 위쪽이 반원형인  "
3444,roundmouthed,VBD,Not verb
3445,roundnosed,VBD,Not verb
3446,rowed,VBD,노[배]를 젓다      4.
3447,rubbed,VBD,Not verb
3448,rubbernose,VBD,Not verb
3449,rubiconed,VBD,Not verb
3450,rubied,VBD,"  루비색의, 진홍색의  "
3451,ruddied,VBD,Not verb
3452,ruffled,VBD,주름 장식을 단 (=frilled)
3453,rugged,VBD,Not verb
3454,rugheaded,VBD,Not verb
3455,ruined,VBD,폐허가 된
3456,rumpade,VBD,Not verb
3457,runed,VBD,룬 문자(rune)를 새긴
3458,runted,VBD,Not verb
3459,ruptured,VBD,Not verb
3460,rushed,VBD,"  서두른, 성급히 한  "
3461,russet,VBD,적갈색
3462,rustred,VBD,Not verb
3463,rutilated,VBD,Not verb
3464,s,VBD,Not verb
3465,sabalo,VBD,Not verb
3466,sabered,VBD,Not verb
3467,sabora,VBD,Not verb
3468,saboted,VBD,나막신을 신은
3469,sabromin,VBD,Not verb
3470,sacatra,VBD,Not verb
3471,saccated,VBD,Not verb
3472,saccharated,VBD,Not verb
3473,saccharinated,VBD,Not verb
3474,saccos,VBD,Not verb
3475,sackclothed,VBD,상복[참회복]을 입은.
3476,sacked,VBD,Not verb
3477,sacred,VBD,Not verb
3478,sadden,VBD,[격식]  슬프게 하다
3479,saddled,VBD,(말에) 안장을 얹다
3480,saddlestead,VBD,Not verb
3481,sade,VBD,Not verb
3482,sadhearted,VBD,Not verb
3483,sadness,VBD,Not verb
3484,safehold,VBD,Not verb
3485,saffroned,VBD,Not verb
3486,sagerose,VBD,Not verb
3487,sagittarius,VBD,Not verb
3488,saguran,VBD,Not verb
3489,sahme,VBD,Not verb
