,word,type,v1
1454,exeunt,VBP,[라틴어에서]  퇴장하다(각본에서 두 명 이상의 배우에 대한 지시문으로 씀) (→exit)  
1455,exflect,VBP,Not verb
1456,exhibitor,VBP,Not verb
1457,exhortative,VBP,  권고[훈계]적인  
1458,exindusiate,VBP,Not verb
1459,exist,VBP,  존재[실재/현존]하다      2.    
1460,exodos,VBP,Not verb
1461,exomphalos,VBP,Not verb
1462,exon,VBP,Not verb
1463,exorbitant,VBP,"[격식]  과도한, 지나친  "
1464,exosmic,VBP,Not verb
1465,exotericism,VBP,Not verb
1466,expatiate,VBP,Not verb
1467,expect,VBP,  예상[기대]하다      2.    
1468,expectant,VBP,Not verb
1469,expecter,VBP,Not verb
1470,expedientist,VBP,Not verb
1471,expend,VBP,[격식]  (많은 돈·시간·에너지를) 쏟다[들이다]  
1472,expire,VBP,"  만료되다, 만기가 되다 (=run out)      2.    "
1473,explanative,VBP,  (=EXPLANATORY)  
1474,explicative,VBP,"  설명이 되는, 해설적인(explanatory)      2.    [명사]  설명적 표현  "
1475,exploitationist,VBP,Not verb
1476,exponentiation,VBP,Not verb
1477,expose,VBP,  (보통 때는 가려져 있는 것을) 드러내다 (=reveal)      2.    
1478,exquisite,VBP,Not verb
1479,exsanguine,VBP,"  핏기 없는, 피가 모자라는, 빈혈의(anemic)  "
1480,extensive,VBP,Not verb
1481,externate,VBP,Not verb
1482,exterritorialize,VBP,Not verb
1483,extirpationist,VBP,Not verb
1484,extort,VBP,  갈취하다  
1485,extraburghal,VBP,Not verb
1486,extraclassroom,VBP,Not verb
1487,extricate,VBP,  (곤란한 상황에서) 해방되다[해방시키다]      2.    
1488,exuberant,VBP,Not verb
1489,exultant,VBP,"[격식]  기뻐서 어쩔 줄 모르는, 의기양양한 (=triumphant)  "
1490,eyeblink,VBP,Not verb
1491,eyedrop,VBP,Not verb
1492,eyereach,VBP,Not verb
1493,eyesalve,VBP,Not verb
1494,eyestalk,VBP,Not verb
1495,eyewear,VBP,Not verb
1496,faciend,VBP,Not verb
1497,facile,VBP,Not verb
1498,factitude,VBP,Not verb
1499,factrix,VBP,Not verb
1500,faint,VBP,Not verb
1501,fairkeeper,VBP,Not verb
1502,fake,VBP,Not verb
1503,falchion,VBP,Not verb
1504,familia,VBP,Not verb
1505,faradomuscular,VBP,Not verb
1506,farcetta,VBP,Not verb
1507,farewell,VBP,Not verb
1508,farina,VBP,Not verb
1509,farinose,VBP,"  가루 모양의, 가루를 내는; 가루투성이의, 전분질의; [식물] 흰 가루로 덮인  "
1510,farl,VBP,Not verb
1511,farrand,VBP,Not verb
1512,fatalize,VBP,Not verb
1513,fatty,VBP,"  지방이 많은, 지방으로 된      2.    [명사][비격식 못마땅함]  뚱뚱한 사람  "
1514,fatuoid,VBP,Not verb
1515,faucet,VBP,Not verb
1516,favose,VBP,Not verb
1517,favositoid,VBP,Not verb
1518,fawn,VBP,  엷은 황갈색의      2.    [명사]  (생후 1년이 안 된) 새끼 사슴      3.    [명사]  엷은 황갈색  
1519,feaberry,VBP,Not verb
1520,fecundize,VBP,Not verb
1521,feed,VBP,"  밥[우유]을 먹이다, 먹이를 주다      2.    "
1522,felsite,VBP,Not verb
1523,femalize,VBP,Not verb
1524,feminate,VBP,Not verb
1525,feminie,VBP,Not verb
1526,fenland,VBP,Not verb
1527,feower,VBP,Not verb
1528,feria,VBP,Not verb
1529,ferrotungsten,VBP,Not verb
1530,ferruginean,VBP,Not verb
1531,feverberry,VBP,Not verb
1532,fevertwitch,VBP,Not verb
1533,fey,VBP,"[문예체 때로 못마땅함]  약간 특이한, 비현실적인 데가 있는  "
1534,fibroadenia,VBP,Not verb
1535,fibromyoma,VBP,Not verb
1536,fidicula,VBP,Not verb
1537,fiducia,VBP,Not verb
1538,fie,VBP,Not verb
1539,filace,VBP,Not verb
1540,filamentose,VBP,Not verb
1541,filao,VBP,Not verb
1542,filicologist,VBP,Not verb
1543,fillowite,VBP,Not verb
1544,filo,VBP,Not verb
1545,filter,VBP,"  여과하다, 거르다 (→filtration)      4.    "
1546,finalize,VBP,"  마무리짓다, 완결하다  "
1547,find,VBP,  (우연히) 찾다[발견하다]      2.    
1548,fink,VBP,Not verb
1549,firedrake,VBP,Not verb
1550,fireflower,VBP,Not verb
1551,fisheye,VBP,Not verb
1552,fishweed,VBP,Not verb
1553,fitchew,VBP,Not verb
1554,fivescore,VBP,"  백(百)의, 100의.  "
1555,flagrant,VBP,"  노골적인, 명백한 (=blatant)  "
1556,flagstick,VBP,Not verb
1557,flamenco,VBP,Not verb
1558,flancard,VBP,Not verb
1559,flanque,VBP,Not verb
1560,flashpan,VBP,Not verb
1561,flatweed,VBP,Not verb
1562,flatwork,VBP,Not verb
1563,flaxtail,VBP,Not verb
1564,fleer,VBP,Not verb
1565,fleetness,VBP,Not verb
1566,fleshlike,VBP,Not verb
1567,flex,VBP,"  (준비 운동으로) 몸을 풀다      2.    [명사][英]  (신축성 있는) 전선, 가요선  "
1568,flippant,VBP,"  경솔한, 건방진  "
1569,floccipend,VBP,Not verb
1570,floridean,VBP,Not verb
1571,floristry,VBP,Not verb
1572,floss,VBP,  치실질을 하다  
1573,fluffer,VBP,Not verb
1574,fluidal,VBP,"  유동성의, 유동적인.  "
1575,fluoroborate,VBP,Not verb
1576,fluotantalate,VBP,Not verb
1577,fluviose,VBP,Not verb
1578,fluxweed,VBP,Not verb
1579,flyback,VBP,Not verb
1580,foamflower,VBP,Not verb
1581,focometry,VBP,Not verb
1582,fogscoffer,VBP,Not verb
1583,folie,VBP,Not verb
1584,foliobranchiate,VBP,Not verb
1585,foliot,VBP,Not verb
1586,follow,VBP,  (…의 뒤를) 따라가다[오다]      2.    
1587,font,VBP,Not verb
1588,footle,VBP,Not verb
1589,footscald,VBP,Not verb
1590,footstalk,VBP,Not verb
1591,footwalk,VBP,Not verb
1592,foozle,VBP,Not verb
1593,forebitten,VBP,Not verb
1594,forebowline,VBP,Not verb
1595,forecondemn,VBP,Not verb
1596,foregate,VBP,Not verb
1597,forenote,VBP,Not verb
1598,forepart,VBP,Not verb
1599,foresee,VBP,"  …일 것이라고 생각하다, 예견하다 (→unforeseen), (=predict)  "
1600,foreseer,VBP,Not verb
1601,foresleeve,VBP,Not verb
1602,foretell,VBP,[문예체]  (특히 마술을 이용하여) 예언[예지]하다 (=predict)  
1603,foretrysail,VBP,Not verb
1604,foreyear,VBP,Not verb
1605,forgainst,VBP,Not verb
1606,formaldehydesulphoxylate,VBP,Not verb
1607,forthtell,VBP,Not verb
1608,fortieth,VBP,Not verb
1609,fortitude,VBP,Not verb
1610,fortuitist,VBP,Not verb
1611,fortunate,VBP,"  운 좋은, 다행한 (=lucky), (↔unfortunate)  "
1612,forweend,VBP,Not verb
1613,fostell,VBP,Not verb
1614,foughty,VBP,Not verb
1615,foveola,VBP,Not verb
1616,fragrant,VBP,"  향기로운, 향긋한  "
1617,franchisal,VBP,Not verb
1618,fremd,VBP,"[고어·스코틀랜드]  외국의, 관계없는, 낯선, 비우호적인.  "
1619,fretwise,VBP,Not verb
1620,frithsoken,VBP,Not verb
1621,frivolize,VBP,Not verb
1622,frolicsome,VBP,[특히 문예체]  즐겁게 뛰노는  
1623,frontwise,VBP,Not verb
1624,frow,VBP,Not verb
1625,fructify,VBP,"  <식물이> 열매를 맺다, <토지가> 비옥하게 되다, <노력 등이> 열매를 맺다      2.    [타동사]  …에 열매를 맺게 하다, <토지를> 비옥하게 하다  "
1626,fruticose,VBP,[식물]  관목 모양의  
1627,fuchsinophil,VBP,Not verb
1628,fucinita,VBP,Not verb
1629,fuffy,VBP,Not verb
1630,fugal,VBP,"[음악]  푸가(fugue)의, 푸가와 비슷한  "
1631,fugle,VBP,Not verb
1632,fulgurite,VBP,Not verb
1633,fulyie,VBP,Not verb
1634,functionalize,VBP,Not verb
1635,funnelwise,VBP,Not verb
1636,fur,VBP,Not verb
1637,furioso,VBP,Not verb
1638,fusain,VBP,Not verb
1639,fuscohyaline,VBP,Not verb
1640,fussify,VBP,Not verb
1641,fustin,VBP,Not verb
1642,futilize,VBP,Not verb
1643,futurize,VBP,Not verb
1644,fuzzball,VBP,Not verb
1645,gain,VBP,  (필요하거나 원하는 것을) 하게[얻게] 되다      2.    
1646,gainsay,VBP,"[격식]  부정하다, 반대하다 (=deny)  "
1647,gallweed,VBP,Not verb
1648,galumph,VBP,[비격식]  투박하게[거칠게] 움직이다  
1649,galvanism,VBP,Not verb
1650,galvanometry,VBP,Not verb
1651,gamasid,VBP,Not verb
1652,gametocyst,VBP,Not verb
1653,gamostelic,VBP,Not verb
1654,ganam,VBP,Not verb
1655,gantry,VBP,Not verb
1656,gapeseed,VBP,Not verb
1657,garnett,VBP,[섬유]  (지스러기 섬유를) 재생하다.  
1658,garter,VBP,Not verb
1659,gastrocele,VBP,Not verb
1660,gateway,VBP,Not verb
1661,gayyou,VBP,Not verb
1662,gelatinify,VBP,Not verb
1663,gemmative,VBP,Not verb
1664,gemmiparity,VBP,Not verb
1665,gena,VBP,Not verb
1666,geneticism,VBP,Not verb
1667,genetmoil,VBP,Not verb
1668,genevoise,VBP,Not verb
1669,genitival,VBP,[문법]  속격(屬格)의  
1670,genotype,VBP,Not verb
1671,genson,VBP,Not verb
1672,genthite,VBP,Not verb
1673,gentisein,VBP,Not verb
1674,genua,VBP,Not verb
1675,geoblast,VBP,Not verb
1676,geocentricism,VBP,Not verb
1677,geodic,VBP,Not verb
1678,geographize,VBP,"  지리학(상)의, 지리(학)적인.  "
1679,geomagnetist,VBP,Not verb
1680,geophagist,VBP,Not verb
1681,geophyte,VBP,Not verb
1682,geopony,VBP,Not verb
1683,germfree,VBP,Not verb
1684,germinative,VBP,"  싹트는; 움트게 하는, 발아력이 있는  "
1685,gerontoxon,VBP,Not verb
1686,gersdorffite,VBP,Not verb
1687,gesith,VBP,Not verb
1688,gesticulative,VBP,"  요란하게 몸짓[손짓]하는, 몸짓[손짓]을 많이 하는  "
1689,get,VBP,  받다      2.    
1690,ghatti,VBP,Not verb
1691,gheleem,VBP,Not verb
1692,ghetto,VBP,Not verb
1693,gibberose,VBP,Not verb
1694,gibbon,VBP,Not verb
1695,giddify,VBP,Not verb
1696,giddybrain,VBP,Not verb
1697,gigmanism,VBP,Not verb
1698,gingerbread,VBP,Not verb
1699,ginnery,VBP,Not verb
1700,give,VBP,  (건네)주다      2.    
1701,glaive,VBP,Not verb
1702,glamorize,VBP,"[보통 못마땅함]  미화하다, 매력적으로 만들다  "
1703,gland,VBP,Not verb
1704,glandes,VBP,Not verb
1705,glaucophanize,VBP,Not verb
1706,gliadin,VBP,Not verb
1707,glisten,VBP,"  반짝이다, 번들거리다  "
1708,globate,VBP,  구형의(spherical)  
1709,globosphaerite,VBP,Not verb
1710,globulose,VBP,Not verb
1711,glochid,VBP,Not verb
1712,glossolalist,VBP,Not verb
1713,glucosin,VBP,Not verb
1714,glume,VBP,Not verb
1715,glump,VBP,Not verb
1716,gluten,VBP,Not verb
1717,glutenin,VBP,Not verb
1718,glutose,VBP,Not verb
1719,gluttonize,VBP,Not verb
1720,glycose,VBP,Not verb
1721,gnash,VBP,Not verb
1722,gnathonize,VBP,Not verb
1723,go,VBP,  (한 장소에서 다른 장소로) 가다      2.    
1724,goave,VBP,Not verb
1725,goglet,VBP,Not verb
1726,goldin,VBP,Not verb
1727,golfer,VBP,Not verb
1728,gommelin,VBP,Not verb
1729,gonidia,VBP,Not verb
1730,goniometry,VBP,Not verb
1731,goniostat,VBP,Not verb
1732,goofer,VBP,Not verb
1733,gooma,VBP,Not verb
1734,goosebird,VBP,Not verb
1735,gordiacean,VBP,Not verb
1736,gorgonacean,VBP,Not verb
1737,gorgoniacean,VBP,Not verb
1738,gospodar,VBP,Not verb
1739,gossan,VBP,Not verb
1740,gouaree,VBP,Not verb
1741,goutify,VBP,Not verb
1742,gozell,VBP,Not verb
1743,graben,VBP,Not verb
1744,gracioso,VBP,Not verb
1745,graisse,VBP,Not verb
1746,grame,VBP,Not verb
1747,grandfer,VBP,Not verb
1748,grandiose,VBP,"[못마땅함]  (너무) 거창한, (실속 없이) 거창하기만 한  "
1749,grantee,VBP,Not verb
1750,granulose,VBP,  (=GRANULAR)  
1751,graperoot,VBP,Not verb
1752,gravamina,VBP,Not verb
1753,grave,VBP,Not verb
1754,graveyard,VBP,Not verb
1755,gravimetry,VBP,Not verb
1756,greave,VBP,Not verb
1757,grebe,VBP,Not verb
1758,gree,VBP,[方]  AGREE  
1759,greisen,VBP,Not verb
1760,grieve,VBP,  (특히 누구의 죽음으로 인해) 비통해 하다      2.    
1761,grignet,VBP,Not verb
1762,grist,VBP,Not verb
1763,gritstone,VBP,Not verb
1764,groatsworth,VBP,Not verb
1765,grope,VBP,  (손으로) 더듬다      2.    
1766,grosbeak,VBP,Not verb
1767,grough,VBP,Not verb
1768,groundsel,VBP,Not verb
1769,grousy,VBP,"[신조어]  기분이 좋지 않은, 불평하는, 투덜거리는 (grouse에서 비롯된 용어)  "
1770,grovy,VBP,"  작은 숲으로 덮인, 나무가 많은  "
1771,grubstake,VBP,Not verb
1772,gruesome,VBP,"  섬뜩한, 소름끼치는  "
1773,gruffy,VBP,  (=GRUFF)  
1774,grummet,VBP,Not verb
1775,grumose,VBP,[식물]  (뿌리가) 과립(顆粒)이 모여 된  
1776,gryde,VBP,Not verb
1777,guavina,VBP,Not verb
1778,gudesire,VBP,Not verb
1779,gulfweed,VBP,Not verb
1780,gulp,VBP,"  꿀꺽꿀꺽 삼키다, 벌컥벌컥 마시다      2.    "
1781,gunpowder,VBP,Not verb
1782,gymnemic,VBP,Not verb
1783,gymnogen,VBP,Not verb
1784,gyniatry,VBP,Not verb
1785,gynobase,VBP,Not verb
1786,gypsoplast,VBP,Not verb
1787,gypsyry,VBP,Not verb
1788,gyrose,VBP,"[식물]  물결 모양의, 주름이 있는, 굽이치는  "
1789,gyrowheel,VBP,Not verb
1790,habille,VBP,Not verb
1791,habitude,VBP,Not verb
1792,hagioscope,VBP,Not verb
1793,hainberry,VBP,Not verb
1794,hairband,VBP,Not verb
1795,halogenoid,VBP,Not verb
1796,halse,VBP,"  껴안다, 포옹하다  "
1797,halve,VBP,  반으로 줄다[줄이다]      2.    
1798,hamartiologist,VBP,Not verb
1799,hamose,VBP,"[식물]  갈고리가 있는, 갈고리 모양의(hooked).  "
1800,handout,VBP,Not verb
1801,hansgrave,VBP,Not verb
1802,haptophoric,VBP,Not verb
1803,harasser,VBP,Not verb
1804,hariolate,VBP,"[드문,격식]  점을 치다, 예측하다  "
1805,harpist,VBP,Not verb
1806,haruspicy,VBP,Not verb
1807,hastilude,VBP,Not verb
1808,hastingsite,VBP,Not verb
1809,have,VBP,"  가지다, 있다, 소유하다      2.    "
1810,havercake,VBP,Not verb
1811,haversack,VBP,Not verb
1812,headlongwise,VBP,Not verb
1813,heapstead,VBP,Not verb
1814,hearsay,VBP,Not verb
1815,heartscald,VBP,Not verb
1816,heave,VBP,  (아주 무거운 것을 잔뜩 힘주어) 들어올리다[끌어당기다/던지다]      2.    
1817,hebetude,VBP,Not verb
1818,hecatontome,VBP,Not verb
1819,hectocotyle,VBP,Not verb
1820,hedonism,VBP,Not verb
1821,hedonology,VBP,Not verb
1822,hegumene,VBP,Not verb
1823,helichryse,VBP,Not verb
1824,heliocentricism,VBP,Not verb
1825,heliochrome,VBP,Not verb
1826,heliometry,VBP,Not verb
1827,heliophobic,VBP,Not verb
1828,helodermatoid,VBP,Not verb
1829,heloe,VBP,Not verb
1830,hemamoeba,VBP,Not verb
1831,hematachometer,VBP,Not verb
1832,hematodynamometer,VBP,Not verb
1833,hemera,VBP,Not verb
1834,hemialgia,VBP,Not verb
1835,hemicardia,VBP,Not verb
1836,hemiglyph,VBP,Not verb
1837,hemiope,VBP,Not verb
1838,hemiteria,VBP,Not verb
1839,hemotherapy,VBP,Not verb
1840,hempen,VBP,Not verb
1841,henchboy,VBP,Not verb
1842,hencote,VBP,Not verb
1843,hend,VBP,Not verb
1844,heptasemic,VBP,Not verb
1845,herby,VBP,"  초본성(草本性)의, 풀이 많은  "
1846,hereinabove,VBP,Not verb
1847,hermeneutist,VBP,[전문 용어]  (텍스트) 해석의  
1848,hest,VBP,Not verb
1849,heterocercy,VBP,Not verb
1850,heterochthon,VBP,Not verb
1851,heterodoxy,VBP,Not verb
1852,heterodyne,VBP,[통신]  헤테로다인식의      2.    [명사][통신]  헤테로다인(식) (수신 장치)  
1853,heterogamic,VBP,Not verb
1854,heterogenist,VBP,Not verb
1855,heteromeric,VBP,Not verb
1856,heteroproteose,VBP,Not verb
1857,heterostrophic,VBP,  타가(他家) 영양 생물의.  
1858,heterozygote,VBP,Not verb
1859,hexacanth,VBP,Not verb
1860,hexandric,VBP,Not verb
1861,hexasemic,VBP,Not verb
1862,heyday,VBP,Not verb
1863,hierarchism,VBP,Not verb
1864,hieraticism,VBP,Not verb
1865,hieroscopy,VBP,Not verb
1866,highbinder,VBP,Not verb
1867,hindbrain,VBP,Not verb
1868,hingle,VBP,Not verb
1869,hippiatrist,VBP,Not verb
1870,hirsutism,VBP,Not verb
1871,hispidulate,VBP,Not verb
1872,histomorphology,VBP,Not verb
1873,historicus,VBP,Not verb
1874,histrionicism,VBP,Not verb
1875,hobbyism,VBP,Not verb
1876,hoecake,VBP,Not verb
1877,hold,VBP,  (손팔 등으로) 잡고[쥐고/들고/안고/받치고] 있다[가다/다니다]      2.    
1878,holewort,VBP,Not verb
1879,holiday,VBP,[英]  휴가를 보내다  
1880,holl,VBP,Not verb
1881,holobaptist,VBP,Not verb
1882,homiliarium,VBP,Not verb
1883,homilize,VBP,Not verb
1884,homogeneize,VBP,Not verb
1885,homologoumena,VBP,Not verb
1886,homoperiodic,VBP,Not verb
1887,homozygote,VBP,Not verb
1888,honeybind,VBP,Not verb
1889,honorarium,VBP,Not verb
1890,hookheal,VBP,Not verb
1891,hoppet,VBP,Not verb
1892,horologiography,VBP,Not verb
1893,horsiness,VBP,Not verb
1894,hungrify,VBP,Not verb
1895,hunky,VBP,  (체격 좋고) 섹시한  
1896,hurdis,VBP,Not verb
1897,hureaulite,VBP,Not verb
1898,hyalomucoid,VBP,Not verb
1899,hydrazoic,VBP,Not verb
1900,hydrocellulose,VBP,Not verb
1901,hydrodynamometer,VBP,Not verb
1902,hydrography,VBP,Not verb
1903,hydrol,VBP,Not verb
1904,hydromedusa,VBP,Not verb
1905,hydrophiloid,VBP,Not verb
1906,hydroponist,VBP,Not verb
1907,hydropsy,VBP,Not verb
1908,hydrotherapy,VBP,Not verb
1909,hydurilate,VBP,Not verb
1910,hygieist,VBP,Not verb
1911,hygroma,VBP,Not verb
1912,hygrometry,VBP,Not verb
1913,hygrostomia,VBP,Not verb
1914,hylopathy,VBP,Not verb
1915,hymenean,VBP,Not verb
1916,hymenomycetoid,VBP,Not verb
1917,hymenopteron,VBP,Not verb
1918,hyperbaton,VBP,Not verb
1919,hyperextend,VBP,Not verb
1920,hyperpiesia,VBP,Not verb
1921,hypinosis,VBP,Not verb
1922,hypnotism,VBP,Not verb
1923,hypochondriacism,VBP,Not verb
1924,hypocrize,VBP,"  가면을 쓰다, 위선적 태도를 취하다.  "
1925,hypodermatoclysis,VBP,Not verb
1926,hyponymic,VBP,Not verb
1927,hypophloeodic,VBP,Not verb
1928,hypophoria,VBP,Not verb
1929,hypophysis,VBP,Not verb
1930,hypotenuse,VBP,Not verb
1931,hypothesis,VBP,Not verb
1932,hypothetist,VBP,Not verb
1933,hypovanadic,VBP,Not verb
1934,hypsobathymetric,VBP,Not verb
1935,hysteralgic,VBP,Not verb
1936,hysteriform,VBP,Not verb
1937,i,VBP,Not verb
1938,iba,VBP,Not verb
1939,ibid,VBP,Not verb
1940,iceblink,VBP,Not verb
1941,ichnography,VBP,Not verb
1942,ichor,VBP,Not verb
1943,ichthyophagize,VBP,Not verb
1944,iconometry,VBP,  계량 경제학의  
1945,icteroid,VBP,Not verb
1946,idgah,VBP,Not verb
1947,idiomorphism,VBP,Not verb
1948,idyllicism,VBP,Not verb
1949,ignavia,VBP,Not verb
1950,ignify,VBP,Not verb
1951,ignite,VBP,"[격식]  불이 붙다, 점화되다; 불을 붙이다, 점화하다  "
1952,illaborate,VBP,Not verb
1953,illiberalize,VBP,Not verb
1954,imaginist,VBP,Not verb
1955,imbower,VBP,  (=embower)  
1956,immateriate,VBP,Not verb
1957,immediacy,VBP,Not verb
1958,immense,VBP,"  엄청난, 어마어마한 (=enormous)  "
1959,immix,VBP,Not verb
1960,immutilate,VBP,Not verb
1961,impaint,VBP,Not verb
1962,impeticos,VBP,Not verb
1963,impinguate,VBP,Not verb
1964,implate,VBP,Not verb
1965,implume,VBP,날개[깃털]이 없는
1966,importation,VBP,Not verb
1967,impostrix,VBP,Not verb
1968,impresser,VBP,"  인상 깊게 생각하는, 감명[감동]을 받은  "
1969,imprest,VBP,Not verb
1970,improbabilize,VBP,Not verb
1971,impugn,VBP,[격식]  의문을 제기하다 (=challenge)  
1972,inantherate,VBP,Not verb
1973,incapsulate,VBP,  (=encapsulate)  
1974,incubi,VBP,Not verb
1975,incudomalleal,VBP,Not verb
1976,incur,VBP,  (좋지 못한 상황을[에]) 초래하다[처하게 되다]      2.    
1977,indeedy,VBP,Not verb
1978,indicate,VBP,  (사실임·존재함을) 나타내다[보여 주다]      2.    
1979,indicia,VBP,Not verb
1980,indigena,VBP,Not verb
1981,indophenin,VBP,Not verb
1982,inembryonate,VBP,Not verb
1983,inexplicit,VBP,"  <말이> 명료하지 않은; 알쏭달쏭한, 막연한(cf. IMPLICIT)  "
1984,inexpressive,VBP,Not verb
1985,infand,VBP,Not verb
1986,infantine,VBP,  (=INFANTILE)  
1987,infeed,VBP,Not verb
1988,inferiorize,VBP,Not verb
1989,infernalize,VBP,[전문 용어]  (사상·태도 등을) 내면화하다 (→externalize)  
1990,infinitieth,VBP,Not verb
1991,infortiate,VBP,Not verb
1992,ingenerate,VBP,"  타고난, 생득의(innate)  "
1993,ingluviitis,VBP,Not verb
1994,inguen,VBP,Not verb
1995,inherit,VBP,"  상속받다, 물려받다 (→disinherit)      2.    "
1996,inkberry,VBP,Not verb
1997,inkwell,VBP,Not verb
1998,inmixture,VBP,Not verb
1999,inner,VBP,Not verb
2000,innominata,VBP,Not verb
2001,inofficiosity,VBP,Not verb
2002,inotropic,VBP,  근육의 수축을 지배하는  
2003,inpour,VBP,Not verb
2004,inquest,VBP,Not verb
2005,inquisitorialness,VBP,Not verb
2006,insalivate,VBP,Not verb
2007,insee,VBP,Not verb
2008,inshave,VBP,Not verb
2009,insomniac,VBP,Not verb
2010,insorb,VBP,Not verb
2011,insularize,VBP,Not verb
2012,intelligentsia,VBP,Not verb
2013,intend,VBP,"  의도[작정]하다, (…하려고) 생각하다      2.    "
2014,interacinar,VBP,Not verb
2015,intercoxal,VBP,Not verb
2016,interdepend,VBP,Not verb
2017,interdrink,VBP,Not verb
2018,intergrave,VBP,Not verb
2019,interinvolve,VBP,Not verb
2020,interiorize,VBP,Not verb
2021,interleave,VBP,  (특히 얇은 막 같은 것을) 끼우다  
2022,interosseal,VBP,Not verb
2023,interpave,VBP,Not verb
2024,interpour,VBP,Not verb
2025,interrace,VBP,"  타인종간의 , 인종 혼합의.  "
2026,interrun,VBP,Not verb
2027,intershade,VBP,Not verb
2028,interspeaker,VBP,Not verb
2029,intertribal,VBP,"  (다른) 종족 간의, 부족 간의  "
2030,intertrude,VBP,Not verb
2031,interurban,VBP,"  도시 간의      2.    [명사][미]  도시 간 연락 교통 기관 ((열차, 전차, 버스 등))  "
2032,intervolve,VBP,Not verb
2033,interweave,VBP,  (실·털실 등을) 섞어 짜다[넣다]  
2034,interworld,VBP,Not verb
2035,interworry,VBP,Not verb
2036,intraoctave,VBP,Not verb
2037,intrenchant,VBP,Not verb
2038,intricate,VBP,  (여러 부분·내용으로 되어 있어) 복잡한  
2039,introductor,VBP,Not verb
2040,inveigh,VBP,Not verb
2041,inverisimilitude,VBP,Not verb
2042,invertend,VBP,"  역의, 반대의; 반전된; 동성애의, 성도착의  "
2043,inveterate,VBP,Not verb
2044,invictive,VBP,Not verb
2045,involucel,VBP,Not verb
2046,involve,VBP,  (중요 요소로·필연적으로) 수반[포함]하다 (=entail)      2.    
2047,inweave,VBP,Not verb
2048,irenicism,VBP,Not verb
2049,irenicum,VBP,Not verb
2050,iridectomize,VBP,[의학]  홍채(虹彩) [일부] 절제 수술을 하다.  
2051,iridesce,VBP,Not verb
2052,irksome,VBP,"[격식]  짜증나는, 귀찮은 (=tiresome)  "
2053,ironsmith,VBP,Not verb
2054,irregularize,VBP,Not verb
2055,irreligionize,VBP,Not verb
2056,irrorate,VBP,Not verb
2057,isagon,VBP,Not verb
2058,ischemia,VBP,Not verb
2059,isidioid,VBP,"  열아(裂芽(isidium))의, 열아상(狀)의.  "
2060,isocarpic,VBP,Not verb
2061,isochrone,VBP,Not verb
2062,isoeugenol,VBP,Not verb
2063,isography,VBP,Not verb
2064,isopilocarpine,VBP,Not verb
2065,isorhamnose,VBP,Not verb
2066,isoscope,VBP,Not verb
2067,italite,VBP,Not verb
2068,itamalate,VBP,Not verb
2069,itch,VBP,  (몸이[을]) 가렵다[가렵게 하다]      2.    
2070,itchweed,VBP,Not verb
2071,ivyberry,VBP,Not verb
2072,jabia,VBP,Not verb
2073,jako,VBP,Not verb
2074,jeewhillikens,VBP,Not verb
2075,jerry,VBP,"  값싸게 날림으로 지은(= ~-built); 빈약한, 임시변통의  "
2076,jigget,VBP,Not verb
2077,jinn,VBP,Not verb
2078,jittery,VBP,"[비격식]  초조한, 조마조마한  "
2079,judiciary,VBP,Not verb
2080,karyology,VBP,Not verb
2081,keeve,VBP,Not verb
2082,kelpware,VBP,Not verb
2083,kend,VBP,Not verb
2084,kenogeny,VBP,Not verb
2085,keratinose,VBP,Not verb
2086,keratogenic,VBP,Not verb
2087,keratoglossus,VBP,Not verb
2088,keratoscope,VBP,Not verb
2089,keratoscopy,VBP,Not verb
2090,kerogen,VBP,Not verb
2091,keynote,VBP,Not verb
2092,khedivate,VBP,Not verb
2093,kickshaw,VBP,Not verb
2094,kilometer,VBP,Not verb
2095,kinematograph,VBP,Not verb
2096,kinesimeter,VBP,Not verb
2097,kinetochore,VBP,Not verb
2098,kitchenware,VBP,Not verb
2099,kittiwake,VBP,Not verb
2100,klendusive,VBP,Not verb
2101,kleptomanist,VBP,Not verb
2102,knead,VBP,  (반죽·찰흙 등을) 이기다[치대다]      2.    
2103,knickknack,VBP,Not verb
2104,knobstick,VBP,Not verb
2105,know,VBP,"  알다, 알고 있다 (→need-to-know)      2.    "
2106,koklass,VBP,Not verb
2107,lachrymose,VBP,[격식]  잘[걸핏하면] 우는 (=tearful)  
2108,lackland,VBP,"  땅이 없는, 영토를 잃은      2.    [명사]  땅이 없는[영토를 잃은] 사람      3.    [명사]  [L~] 무지왕(無地王) ((영국왕 John의 별명))  "
2109,lactinate,VBP,Not verb
2110,lactoscope,VBP,Not verb
2111,ladify,VBP,Not verb
2112,lagend,VBP,Not verb
2113,lagopode,VBP,Not verb
2114,lake,VBP,Not verb
2115,laminose,VBP,  LAMINATE  
2116,lampflower,VBP,Not verb
2117,lampstand,VBP,Not verb
2118,lanate,VBP,"  양모 모양의, 양모[부드러운 털]로 덮인  "
2119,landblink,VBP,Not verb
2120,landgrave,VBP,Not verb
2121,landreeve,VBP,Not verb
2122,landwhin,VBP,Not verb
2123,lanuginose,VBP,"  솜털의, 솜털이 난  "
2124,lapideon,VBP,Not verb
2125,lapidose,VBP,Not verb
2126,laryngostroboscope,VBP,Not verb
2127,lasa,VBP,Not verb
2128,latera,VBP,Not verb
2129,laticlave,VBP,Not verb
2130,lattener,VBP,Not verb
