,word,type,v1
1392,rustlingness,VB,Not verb
1393,saccharify,VB,Not verb
1394,saccharize,VB,Not verb
1395,sacerdotalize,VB,Not verb
1396,sacramentize,VB,Not verb
1397,salify,VB,Not verb
1398,salsify,VB,Not verb
1399,sammel,VB,Not verb
1400,saponify,VB,Not verb
1401,sarawakite,VB,Not verb
1402,satanize,VB,  극악 무도하게 만들다.  
1403,satinize,VB,Not verb
1404,saussuritize,VB, to saussuritize
1405,savagize,VB,Not verb
1406,saviorship,VB,Not verb
1407,scalage,VB,Not verb
1408,scandalize,VB,  (충격적인 행동으로) 분개하게 만들다 (=outrage)  
1409,scenarioize,VB,Not verb
1410,scenarize,VB,Not verb
1411,schedulize,VB,Not verb
1412,schematize,VB,[전문 용어]  도식화하다  
1413,schismatize,VB,Not verb
1414,schreinerize,VB,Not verb
1415,scintillize,VB,Not verb
1416,sclerify,VB,Not verb
1417,scorify,VB,Not verb
1418,scrodgill,VB,Not verb
1419,scrutinize,VB,"  세심히 살피다, 면밀히 조사[검토]하다  "
1420,sectarianize,VB,Not verb
1421,sectionalize,VB,Not verb
1422,secularize,VB,  세속화하다  
1423,seepweed,VB,Not verb
1424,seer,VB,Not verb
1425,sell,VB,  (돈을 받고) 팔다[매각/매도하다]      2.    
1426,semirattlesnake,VB,Not verb
1427,sensibilize,VB,Not verb
1428,sensitize,VB,  (특히 문제 등에) 예민[민감]하게 만들다      2.    
1429,sensualize,VB,Not verb
1430,sentimentalize,VB,[못마땅함]  감상적으로 다루다  
1431,sepulchralize,VB,Not verb
1432,serialize,VB,"  연속극[시리즈]으로 방송하다, 연재하다  "
1433,sermonize,VB,[못마땅함]  설교[잔소리]를 늘어놓다 (=moralize)  
1434,serpentinize,VB,[광물]  (광석·암석을) 사문암화(蛇紋岩化)하다.  
1435,severalize,VB,Not verb
1436,severize,VB,Not verb
1437,sexualize,VB,  성적 매력[특색]을 부여하다  
1438,shallal,VB,Not verb
1439,sheathe,VB,[문예체]  (칼을) 칼집에 넣다[꽂다]      2.    
1440,shepherdize,VB,Not verb
1441,sherardize,VB,Not verb
1442,shillaber,VB,Not verb
1443,shoebinder,VB,Not verb
1444,shoulder,VB,  (책임을) 짊어지다[떠맡다/받아들이다]      4.    
1445,shrublike,VB,  관목 같은.  
1446,sibber,VB,Not verb
1447,siderealize,VB,Not verb
1448,sideshake,VB,Not verb
1449,signify,VB,"  의미하다, 뜻하다, 나타내다 (=mean)      2.    "
1450,silicify,VB,Not verb
1451,siliconize,VB,"  …을 실리콘화하다; …을 실리콘으로 덮다[처리하다], …에 실리콘을 바르다.  "
1452,similarize,VB,Not verb
1453,similize,VB,Not verb
1454,simplicize,VB,Not verb
1455,simplify,VB,"  간소화[단순화]하다, 간단[평이]하게 하다  "
1456,simulacrize,VB,Not verb
1457,sinapize,VB,Not verb
1458,singularize,VB,Not verb
1459,skeletonize,VB,Not verb
1460,skepticize,VB,Not verb
1461,skunktop,VB,Not verb
1462,sleepland,VB,Not verb
1463,sleevelike,VB,"  (옷) 소매 같은, 소맷자락 모양의.  "
1464,sloganize,VB,Not verb
1465,slow,VB,Not verb
1466,slumberland,VB,Not verb
1467,snowflake,VB,Not verb
1468,soar,VB,  (가치·물가 등이) 급증[급등]하다[치솟다] (=rocket)      2.    
1469,soberize,VB,"  침착해지게 하다, 술이 깨게 하다.      2.    "
1470,socialize,VB,  (사람들과) 사귀다[어울리다/교제하다] (=mix)      2.    
1471,solarize,VB,Not verb
1472,solemnize,VB,[격식]  (특히 결혼식을) 엄숙히 거행하다[올리다]  
1473,solidify,VB,"  굳어지다, 굳히다      2.    "
1474,soliloquize,VB,Not verb
1475,solodize,VB,Not verb
1476,solubilize,VB,Not verb
1477,solutize,VB,Not verb
1478,solve,VB,  (문제·곤경을) 해결[타결]하다      2.    
1479,solvend,VB,Not verb
1480,somnolize,VB,Not verb
1481,southernize,VB,Not verb
1482,sovietize,VB,Not verb
1483,sparrow,VB,Not verb
1484,spatialize,VB,Not verb
1485,specialize,VB,  (~을) 전공하다[전문적으로 다루다]  
1486,speechify,VB,Not verb
1487,spermatize,VB,"  정액(精液)의, 고환의, 생식의  "
1488,spherify,VB,Not verb
1489,spikelike,VB,"  대못 같은, 담장못 같은.  "
1490,spillage,VB,Not verb
1491,spillproof,VB,  <그릇 등이> (밀폐식이어서) 내용물이 흐르지 않는  
1492,spiralize,VB,Not verb
1493,spiritualize,VB,Not verb
1494,splenectomize,VB,[의학]  비장(脾臟) 절제를 하다.  
1495,sprucify,VB,Not verb
1496,stabber,VB,Not verb
1497,stabilize,VB,"  안정되다, 안정시키다 (→destabilize)  "
1498,stallionize,VB,Not verb
1499,stalwartize,VB,Not verb
1500,standardize,VB,  표준화하다  
1501,stemlike,VB,  줄기[꽃자루] 같은.  
1502,steppeland,VB,Not verb
1503,sterilize,VB,  살균[소독]하다      2.    
1504,stigmatize,VB,"[격식]  오명을 씌우다, 낙인 찍다  "
1505,storify,VB,  이야기를 들려주다  
1506,straightwise,VB,Not verb
1507,strategize,VB,Not verb
1508,stroboscope,VB,Not verb
1509,structuralize,VB,Not verb
1510,strychninize,VB,Not verb
1511,stultify,VB,Not verb
1512,stylize,VB,Not verb
1513,subacuminate,VB,Not verb
1514,suberinize,VB,Not verb
1515,suberize,VB,Not verb
1516,subsidize,VB,  보조금을 주다 (=fund)  
1517,subspecialize,VB,Not verb
1518,substantialize,VB,Not verb
1519,subtile,VB,  (=SUBTLE)  
1520,subtilize,VB,Not verb
1521,suburbanize,VB,Not verb
1522,succeed,VB,  (하려던 일에) 성공하다 (→success)      2.    
1523,suggestionize,VB,Not verb
1524,sulfurize,VB,Not verb
1525,sulphatize,VB,Not verb
1526,sulphazotize,VB,Not verb
1527,sulphidize,VB,Not verb
1528,sulphoazotize,VB,Not verb
1529,sulphurize,VB,Not verb
1530,summarize,VB,  요약하다  
1531,supercanine,VB,Not verb
1532,superedify,VB,Not verb
1533,supergratify,VB,Not verb
1534,supernaturalize,VB,"  …을 초자연화하다, …에 초자연력을 부여하다; …을 초자연력의 작용으로 해석하다.  "
1535,superorganize,VB,Not verb
1536,superphosphate,VB,Not verb
1537,supersize,VB,  특대의      2.    [동사]  특대로 만들다[커지다]  
1538,superspecialize,VB,Not verb
1539,swabber,VB,Not verb
1540,switch,VB,"  전환되다, 바뀌다; 전환하다, 바꾸다      4.    "
1541,syllabify,VB,Not verb
1542,syllabize,VB,Not verb
1543,symbolize,VB,  상징하다 (=represent)  
1544,symmetrize,VB,Not verb
1545,sympathectomize,VB,[의학]  …에게 교감 신경 절제술 (sympathectomy) 을 실시하다.  
1546,sympathize,VB,"  동정하다, 측은히 여기다      2.    "
1547,synchronize,VB,"  동시에 발생하다[움직이다], 동시에 발생하게[움직이게] 하다  "
1548,synoecize,VB,Not verb
1549,synthesize,VB,[전문 용어]  (화학 물질을) 합성하다      2.    
1550,synthetize,VB,Not verb
1551,syntonize,VB,Not verb
1552,syphilize,VB,Not verb
1553,systematize,VB,[격식]  체계화[조직화]하다 (=organize)  
1554,systemize,VB,Not verb
1555,tabularize,VB,Not verb
1556,tackle,VB,  (힘든 문제상황과) 씨름하다      2.    
1557,tailfirst,VB,Not verb
1558,tailorize,VB,Not verb
1559,take,VB,  (어떤 것을 한 곳에서 다른 곳으로) 가지고 가다[이동시키다]      2.    
1560,tandemize,VB,Not verb
1561,tandle,VB,Not verb
1562,tantalize,VB,  감질나게 하다  
1563,taratantarize,VB,Not verb
1564,tarrify,VB,  (몹시) 무섭게[겁먹게] 하다  
1565,tartarize,VB,Not verb
1566,tautologize,VB,Not verb
1567,tautomerize,VB,Not verb
1568,tavernize,VB,Not verb
1569,taxidermize,VB,Not verb
1570,technicalize,VB,  전문[기술]화하다.  
1571,teetotumize,VB,Not verb
1572,telepathize,VB,Not verb
1573,telfordize,VB,Not verb
1574,temporalize,VB,Not verb
1575,tenementize,VB,Not verb
1576,tenotomize,VB,Not verb
1577,tensify,VB,[전문 용어]  (전선·돛 등을) 팽팽하게 하다  
1578,ternize,VB,Not verb
1579,terrestrialize,VB,Not verb
1580,territorialize,VB,Not verb
1581,terrorize,VB,  공포에 떨게[사로잡히게] 하다  
1582,testify,VB,  (특히 법정에서) 증언[진술]하다      2.    
1583,testimonialize,VB,Not verb
1584,tetanize,VB,Not verb
1585,tetrazotize,VB,Not verb
1586,theatricalize,VB,Not verb
1587,theatricize,VB,Not verb
1588,theatrize,VB,Not verb
1589,thegidder,VB,Not verb
1590,theologize,VB,Not verb
1591,theomorphize,VB,Not verb
1592,theophylline,VB,Not verb
1593,theorize,VB,  이론을 제시하다[세우다]  
1594,thereabove,VB,Not verb
1595,therefor,VB,Not verb
1596,thermometerize,VB,Not verb
1597,thickneck,VB,Not verb
1598,thiller,VB,Not verb
1599,thirstland,VB,Not verb
1600,thronelike,VB,Not verb
1601,thwackstave,VB,Not verb
1602,thymate,VB,Not verb
1603,thymectomize,VB,Not verb
1604,thyroparathyroidectomize,VB,Not verb
1605,timbrophilist,VB,Not verb
1606,tipsify,VB,Not verb
1607,toa,VB,Not verb
1608,toddyize,VB,Not verb
1609,topographize,VB,Not verb
1610,torporize,VB,Not verb
1611,totalize,VB,Not verb
1612,tourmalinize,VB,Not verb
1613,townify,VB,Not verb
1614,tracheotomize,VB,Not verb
1615,track,VB,  (자취 등을 따라) 추적하다[뒤쫓다]      4.    
1616,tractorize,VB,Not verb
1617,traditionalize,VB,Not verb
1618,traditionize,VB,Not verb
1619,tragedize,VB,Not verb
1620,tragicize,VB,Not verb
1621,tranquilize,VB,Not verb
1622,tranquillize,VB,  (특히 진정제로) 안정[진정]시키다  
1623,transcendentalize,VB,Not verb
1624,transmogrify,VB,[흔히 유머]  (특히 깜짝 놀랄 정도로) 변신[탈바꿈]시키다 (=transform)  
1625,transparentize,VB,Not verb
1626,trashify,VB,Not verb
1627,traumatize,VB,"  정신적 외상을 초래하다, 엄청난 충격을 주다  "
1628,treadwheel,VB,Not verb
1629,treeify,VB,Not verb
1630,trichinize,VB,Not verb
1631,trillionize,VB,Not verb
1632,trivialize,VB,[보통 못마땅함]  하찮아 보이게 만들다  
1633,trocheeize,VB,Not verb
1634,tropicalize,VB,Not verb
1635,trunknose,VB,Not verb
1636,trustify,VB,Not verb
1637,trypsinize,VB,[생화학]  트립신화(化)하다.  
1638,tubercularize,VB,  결절을 만들다.      2.    
1639,tuberculinize,VB,Not verb
1640,tuberculize,VB,Not verb
1641,tuberize,VB,Not verb
1642,tuchunize,VB,Not verb
1643,tungate,VB,Not verb
1644,turbinatoconcave,VB,Not verb
1645,turken,VB,Not verb
1646,tutorize,VB,Not verb
1647,twaddleize,VB,Not verb
1648,twitch,VB,"  씰룩거리다, 경련하다      2.    "
1649,typify,VB,  전형적[대표적]이다      2.    
1650,tyrannize,VB,"  압제하다, 폭군같이 굴다 (→tyrant)  "
1651,uncivilize,VB,Not verb
1652,undersize,VB,  (=UNDERSIZED)  
1653,uniformalize,VB,Not verb
1654,unilateralize,VB,Not verb
1655,unmonopolize,VB,Not verb
1656,unscandalize,VB,Not verb
1657,unsecularize,VB,Not verb
1658,vagabondize,VB,Not verb
1659,vasectomize,VB,Not verb
1660,venalize,VB,Not verb
1661,verine,VB,Not verb
1662,vernalize,VB,Not verb
1663,vocationalize,VB,Not verb
1664,westernize,VB,  서양화[서구화]하다  
1665,wharve,VB,Not verb
1666,whasle,VB,Not verb
1667,whitneyite,VB,Not verb
1668,willable,VB,"  바랄 수가 있는, 의지로 결정할 수가 있는  "
1669,windbibber,VB,Not verb
1670,winebibber,VB,Not verb
1671,witticize,VB,Not verb
1672,woad,VB,Not verb
1673,womanize,VB,Not verb
1674,woolenize,VB,Not verb
1675,wouldest,VB,Not verb
1676,yaupon,VB,Not verb
1677,yeel,VB,"  소리[고함]치다, 소리 지르다, 외치다      2.    [명사]  고함, 외침      3.    [명사][美]  (스포츠 경기 때 단체로 하는) 응원의 함성  "
1678,yestereve,VB,Not verb
1679,yohimbinize,VB,Not verb
1680,yook,VB,Not verb
1681,yotacize,VB,Not verb
1682,youp,VB,Not verb
